timestamp,summary,icon,precipIntensity,precipProbability,temperature,apparentTemperature,dewPoint,humidity,pressure,windSpeed,windBearing,cloudCover,uvIndex,ozone
1510275600,Mostly Cloudy,partly-cloudy-night,0,0,44.08,39.73,42.21,0.93,1024.25,7.64,205,0.92,3.35,
1510279200,Mostly Cloudy,partly-cloudy-night,0.0006,0.06,rain,44.07,40.27,42.66,0.95,1023.94,6.57,204,0.91,2.75,
1510282800,Overcast,cloudy,0,0,44.6,40.46,43.2,0.95,1023.08,7.42,209,0.97,3.02,
1510286400,Overcast,cloudy,0.0015,0.07,rain,45.15,40.95,43.59,0.94,1022.48,7.82,212,0.97,3.5,
1510290000,Overcast,cloudy,0.0028,0.19,rain,45.52,41.14,44.57,0.96,1022.41,8.39,215,0.97,3.09,
1510293600,Overcast,cloudy,0,0,46.17,41.89,45.05,0.96,1021.72,8.5,225,0.97,3.84,
1510297200,Overcast,cloudy,0.0018,0.18,rain,46.18,42.07,45.02,0.96,1021.28,8.11,233,0.97,4.75,
1510300800,Overcast,cloudy,0.0024,0.24,rain,47.34,43.3,45.88,0.95,1021.29,8.53,236,0.96,4.41,
1510304400,Overcast,cloudy,0,0,48.59,44.19,47.12,0.95,1020.93,10.29,238,0.97,4.69,
1510308000,Overcast,cloudy,0.0038,0.38,rain,49.2,44.81,47.38,0.93,1020.61,10.73,239,0.97,3.88,
1510311600,Overcast,cloudy,0.0041,0.35,rain,49.16,44.89,48.02,0.96,1019.91,10.3,240,0.97,4.2,
1510315200,Overcast,cloudy,0,0,50.05,50.05,48.63,0.95,1019.21,10.44,249,0.97,4.85,
1510318800,Overcast,cloudy,0.0103,0.72,rain,51.52,51.52,49.5,0.93,1018.73,10.09,258,0.95,5.36,
1510322400,Overcast,cloudy,0.0094,0.4,rain,51.69,51.69,49.44,0.92,1018.47,10.52,268,0.97,6.02,
1510326000,Overcast,cloudy,0.0005,0.05,rain,51.8,51.8,48.38,0.88,1018.55,8.59,280,0.97,6.61,
1510329600,Mostly Cloudy,partly-cloudy-day,0.002,0.15,rain,46.58,42.61,43.09,0.88,1018.95,7.97,283,0.92,7.38,
1510333200,Mostly Cloudy,partly-cloudy-night,0.0057,0.39,rain,48.79,45.48,44.89,0.86,1019.82,7.58,296,0.9,7.54,
1510336800,Mostly Cloudy,partly-cloudy-night,0,0,47.69,44.11,44.11,0.87,1020.65,7.64,288,0.9,7.29,
1510340400,Mostly Cloudy,partly-cloudy-night,0.0027,0.16,rain,46.09,43.14,42.14,0.86,1021.2,5.77,300,0.83,8.45,
1510344000,Mostly Cloudy,partly-cloudy-night,0,0,44.59,42.17,40.93,0.87,1021.39,4.56,287,0.78,8.73,
1510347600,Mostly Cloudy,partly-cloudy-night,0,0,43.83,41.2,40.38,0.88,1021.59,4.69,283,0.9,8.15,
1510351200,Mostly Cloudy,partly-cloudy-night,0,0,43.86,41.28,40.6,0.88,1021.53,4.62,256,0.89,8.23,
1510354800,Mostly Cloudy,partly-cloudy-night,0,0,43.62,40.57,40.28,0.88,1021.45,5.21,249,0.9,6.97,
1510358400,Mostly Cloudy,partly-cloudy-night,0,0,42.42,39.58,40.05,0.91,1021.1,4.65,239,0.91,7.17,
1510362000,Mostly Cloudy,partly-cloudy-night,0,0,43.3,39.33,40.56,0.9,1020.54,6.61,234,0.91,6.54,
1510365600,Mostly Cloudy,partly-cloudy-night,0,0,43.82,39.69,40.87,0.89,1020.13,7.09,238,0.81,6.84,
1510369200,Mostly Cloudy,partly-cloudy-night,0,0,44.03,40.13,41.34,0.9,1019.06,6.74,226,0.81,6.44,
1510372800,Partly Cloudy,partly-cloudy-night,0.0016,0.16,rain,44.35,39.94,42.31,0.92,1017.85,7.89,216,0.49,6.28,
1510376400,Partly Cloudy,partly-cloudy-night,0.0074,0.28,rain,44.57,39.67,42.94,0.94,1016.56,9.09,206,0.49,5.28,
1510380000,Overcast,cloudy,0,0,44.75,39.63,43.54,0.95,1015.59,9.74,209,1,4.45,
1510383600,Light Rain,rain,0.0489,0.89,rain,46.15,40.63,45.14,0.96,1014.7,11.83,218,1,4.9,
1510387200,Light Rain,rain,0.0418,0.89,rain,48.02,42.53,46.15,0.93,1013.6,13.39,225,1,5.71,
1510390800,Overcast,cloudy,0.0027,0.05,rain,49.62,44.15,48.28,0.95,1012.8,15.03,232,1,4.11,
1510394400,Light Rain,rain,0.0254,0.55,rain,50.43,50.43,49.16,0.95,1012,14.67,236,1,4.09,
1510398000,Overcast,cloudy,0.0166,0.55,rain,51.62,51.62,49.61,0.93,1011.32,14.21,246,1,4,
1510401600,Overcast,cloudy,0,0,52.21,52.21,50.5,0.94,1010.53,14.55,249,1,5.04,
1510405200,Overcast,cloudy,0.0172,0.73,rain,52.99,52.99,51.36,0.94,1009.89,13.1,252,1,6.26,
1510408800,Overcast,cloudy,0.0121,0.62,rain,53.23,53.23,51.51,0.94,1009.53,11.86,261,1,6.27,
1510412400,Overcast,cloudy,0.0023,0.05,rain,53.04,53.04,51.54,0.95,1009.6,8.91,267,1,4.5,
1510416000,Overcast,cloudy,0.0177,0.69,rain,52.62,52.62,51.34,0.95,1009.73,7.8,271,1,5.09,
1510419600,Overcast,cloudy,0.0142,0.77,rain,51.94,51.94,50.75,0.96,1010.08,5.98,279,0.98,4.05,
1510423200,Overcast,cloudy,0,0,51.53,51.53,50.3,0.96,1010.57,4.96,292,1,4.87,
1510426800,Overcast,cloudy,0.012,0.59,rain,51.39,51.39,49.78,0.94,1011.09,5.81,291,1,5.07,
1510430400,Overcast,cloudy,0.0086,0.51,rain,50.15,50.15,48.85,0.95,1011.45,4.84,310,1,5.16,
1510434000,Overcast,cloudy,0,0,49.05,48.13,47.8,0.95,1011.8,3.54,296,1,3.71,
1510437600,Overcast,cloudy,0.0202,0.59,rain,48.24,46.81,47.12,0.96,1012.03,4.04,314,0.98,4.55,
1510441200,Overcast,cloudy,0.0175,0.64,rain,47.13,46.18,46.56,0.98,1012.07,3.26,322,0.98,4.06,
1510444800,Overcast,cloudy,0,0,46.92,46.92,46.26,0.98,1011.57,2.85,294,0.98,3.58,
1510448400,Overcast,cloudy,0.0054,0.34,rain,46.28,46.28,45.9,0.99,1011.01,2.51,268,0.98,2.98,
1510452000,Overcast,cloudy,0.0106,0.48,rain,46.36,46.36,45.91,0.98,1010.34,2.36,237,0.98,2.38,
1510455600,Overcast,cloudy,0,0,46.64,45.28,46.13,0.98,1009.32,3.64,205,1,2.47,
1510459200,Light Rain,rain,0.0326,0.85,rain,46.8,45.07,46.15,0.98,1008.08,4.13,200,1,2.12,
1510462800,Rain,rain,0.0712,0.89,rain,47.78,44.07,46.91,0.97,1006.8,7.99,219,1,3.91,
1510466400,Overcast,cloudy,0,0,47.8,43.99,46.94,0.97,1005.17,8.22,232,1,4.5,
1510470000,Light Rain,rain,0.0314,0.85,rain,48.97,44.18,47.71,0.95,1003.67,11.82,249,1,4.66,
1510473600,Light Rain,rain,0.0419,0.8,rain,44.17,38.14,42.71,0.95,1002.97,11.86,260,1,5,
1510477200,Overcast,cloudy,0.0073,0.05,rain,46.12,42.41,43.92,0.92,1003.25,7.22,309,1,6.14,
1510480800,Rain,rain,0.0608,0.64,rain,44.45,38.28,41.72,0.9,1003.96,12.49,337,0.98,6.46,
1510484400,Overcast,cloudy,0.0217,0.32,rain,44.27,37.77,41.05,0.88,1004.55,13.39,326,0.98,7.27,
1510488000,Mostly Cloudy,partly-cloudy-day,0,0,44.47,38,40.55,0.86,1005.03,13.48,319,0.92,7.41,
1510491600,Mostly Cloudy,partly-cloudy-day,0.0067,0.44,rain,44.18,37.64,39.12,0.82,1005.33,13.44,317,0.93,7.49,
1510495200,Mostly Cloudy,partly-cloudy-day,0.0049,0.49,rain,44.11,37.38,37.98,0.79,1005.66,14.03,311,0.83,7.49,
1510498800,Mostly Cloudy,partly-cloudy-day,0.0027,0.05,rain,42.85,35.54,36.74,0.79,1006.42,14.79,314,0.79,7.49,
1510502400,Mostly Cloudy,partly-cloudy-day,0.001,0.05,rain,41.31,34.04,36.05,0.81,1007.43,13.34,319,0.79,7.38,
1510506000,Mostly Cloudy,partly-cloudy-night,0.0048,0.2,rain,40.37,33.44,34.84,0.8,1008.66,11.67,315,0.83,7.24,
1510509600,Mostly Cloudy,partly-cloudy-night,0,0,40.87,33.89,35.97,0.83,1009.52,12.13,303,0.75,7.68,
1510513200,Overcast,cloudy,0.0029,0.12,rain,41.27,33.9,36.66,0.84,1010.61,13.6,310,0.96,7.65,
1510516800,Breezy and Mostly Cloudy,wind,0.0007,0.07,rain,41.77,33.98,37,0.83,1011.55,15.45,315,0.91,7.65,
1510520400,Mostly Cloudy,partly-cloudy-night,0,0,42.1,35.16,37.96,0.85,1012.38,12.95,316,0.81,7.25,
1510524000,Mostly Cloudy,partly-cloudy-night,0.0035,0.14,rain,41.4,34.12,37.31,0.85,1013.16,13.41,312,0.89,7.5,
1510527600,Mostly Cloudy,partly-cloudy-night,0.0026,0.19,rain,41.48,34.6,37.64,0.86,1013.96,12.3,318,0.82,7.08,
1510531200,Overcast,cloudy,0,0,40.62,33.28,37.38,0.88,1014.68,12.99,322,0.96,7.16,
1510534800,Mostly Cloudy,partly-cloudy-night,0.0027,0.07,rain,40.54,33.41,37.4,0.88,1015.25,12.31,321,0.79,7.49,
1510538400,Mostly Cloudy,partly-cloudy-night,0.0025,0.06,rain,40.75,33.76,37.47,0.88,1015.9,12.07,322,0.86,7.49,
1510542000,Mostly Cloudy,partly-cloudy-night,0,0,40,33.21,37.19,0.9,1016.5,11.06,326,0.85,7.49,
1510545600,Mostly Cloudy,partly-cloudy-night,0.0014,0.07,rain,40.11,33.32,37.18,0.89,1017.21,11.1,325,0.85,7.41,
1510549200,Mostly Cloudy,partly-cloudy-night,0,0,40.29,33.65,37.2,0.89,1017.98,10.86,328,0.76,7.49,
1510552800,Mostly Cloudy,partly-cloudy-night,0,0,40.74,33.74,37.5,0.88,1018.59,12.08,330,0.81,7.19,
1510556400,Mostly Cloudy,partly-cloudy-day,0,0,40.59,34.11,37.25,0.88,1019.34,10.64,329,0.82,7.31,
1510560000,Mostly Cloudy,partly-cloudy-day,0.0005,0.05,rain,41.75,35.19,38.34,0.88,1020.08,11.6,325,0.71,7.49,
1510563600,Mostly Cloudy,partly-cloudy-day,0,0,43.94,37.61,39.61,0.85,1020.63,12.57,334,0.61,7.37,
1510567200,Mostly Cloudy,partly-cloudy-day,0,0,45.28,38.66,39.81,0.81,1021.18,14.79,338,0.71,7.31,
1510570800,Mostly Cloudy,partly-cloudy-day,0.0006,0.06,rain,46.57,40.52,39.73,0.77,1021.4,14.01,343,0.78,7.26,
1510574400,Mostly Cloudy,partly-cloudy-day,0,0,46.91,41.24,38.88,0.73,1021.58,13,348,0.83,7.31,
1510578000,Mostly Cloudy,partly-cloudy-day,0.0027,0.07,rain,46.93,41.47,38.83,0.73,1021.76,12.29,348,0.88,7.43,
1510581600,Mostly Cloudy,partly-cloudy-day,0.0021,0.07,rain,46.96,42.22,39.09,0.74,1021.93,10.15,344,0.72,7.43,
1510585200,Mostly Cloudy,partly-cloudy-day,0,0,45.29,40.7,38.81,0.78,1022.34,8.75,336,0.86,7.66,
1510588800,Mostly Cloudy,partly-cloudy-night,0.0005,0.05,rain,43.42,39.13,38.38,0.82,1023.05,7.25,329,0.78,8.27,
1510592400,Mostly Cloudy,partly-cloudy-night,0,0,42.32,38.22,38.23,0.85,1023.73,6.5,323,0.77,7.78,
1510596000,Mostly Cloudy,partly-cloudy-night,0,0,41.27,36.85,37.97,0.88,1024.38,6.69,328,0.67,7.44,
1510599600,Mostly Cloudy,partly-cloudy-night,0.0007,0.07,rain,40.43,36.19,37.88,0.91,1024.74,6.13,325,0.82,9.12,
1510603200,Mostly Cloudy,partly-cloudy-night,0,0,39.66,35.47,37.08,0.9,1025.15,5.83,312,0.65,8.89,
1510606800,Partly Cloudy,partly-cloudy-night,0,0,37.28,33.99,35.56,0.93,1025.65,4.19,305,0.46,8.6,
1510610400,Clear,clear-night,0,0,36.11,32.57,34.94,0.95,1025.88,4.26,301,0.23,8.55,
1510614000,Partly Cloudy,partly-cloudy-night,0,0,35.84,31.84,34.4,0.94,1025.99,4.71,313,0.41,7.27,
1510617600,Partly Cloudy,partly-cloudy-night,0,0,35.59,32.77,34.44,0.96,1025.98,3.49,311,0.31,6.43,
1510621200,Clear,clear-night,0,0,35.24,32.43,34.42,0.97,1026.11,3.44,305,0.1,4.38,
1510624800,Clear,clear-night,0,0,34.63,34.63,33.85,0.97,1026.45,2.58,313,0.11,3.47,
1510628400,Clear,clear-night,0,0,33.72,33.72,32.28,0.94,1026.4,2.54,312,0,3.38,
1510632000,Clear,clear-night,0,0,33.42,33.42,32.5,0.96,1026.59,2.56,332,0.16,2.84,
1510635600,Foggy,fog,0,0,34,34,33.49,0.98,1026.73,2.1,278,0.63,1.79,
1510639200,Foggy,fog,0,0,34.35,34.35,33.39,0.96,1026.96,0.43,237,0.5,1.26,
1510642800,Foggy,fog,0,0,34.47,34.47,34.38,1,1027.21,1.06,196,0.78,1.27,
1510646400,Foggy,fog,0,0,35.9,35.9,35.28,0.98,1027.62,2.58,159,0.41,1.67,
1510650000,Partly Cloudy,partly-cloudy-day,0,0,37.73,34.92,36.7,0.96,1027.97,3.77,150,0.57,2.29,
1510653600,Mostly Cloudy,partly-cloudy-day,0,0,39.34,39.34,37.9,0.95,1028.17,2.36,184,0.8,3.26,
1510657200,Mostly Cloudy,partly-cloudy-day,0,0,41.59,39.6,39.1,0.91,1027.85,3.53,203,0.81,3.84,
1510660800,Overcast,cloudy,0,0,42.45,40.85,39.46,0.89,1027.59,3.26,216,0.97,3.72,
1510664400,Overcast,cloudy,0,0,42.71,41.11,39.43,0.88,1027.21,3.3,221,0.95,4.51,
1510668000,Overcast,cloudy,0,0,43.47,41.65,39.76,0.87,1026.94,3.65,199,0.95,4.91,
1510671600,Partly Cloudy,partly-cloudy-day,0,0,42.79,40.73,38.88,0.86,1026.97,3.79,191,0.48,5.14,
1510675200,Partly Cloudy,partly-cloudy-night,0,0,41.13,38.83,38.15,0.89,1027.07,3.78,192,0.5,4.59,
1510678800,Mostly Cloudy,partly-cloudy-night,0,0,40.5,37.73,38.71,0.93,1027.45,4.18,178,0.92,4.42,
1510682400,Overcast,cloudy,0,0,40.55,37.3,38.83,0.94,1027.71,4.76,181,0.97,4.22,
1510686000,Overcast,cloudy,0,0,40.43,37.92,38.89,0.94,1027.87,3.9,170,0.97,3.49,
1510689600,Overcast,cloudy,0,0,40.4,38.04,39.05,0.95,1027.94,3.72,178,0.97,3.23,
1510693200,Overcast,cloudy,0,0,39.71,36.97,38.76,0.96,1027.94,4.02,170,0.96,3.37,
1510696800,Overcast,cloudy,0,0,39.6,36.28,38.71,0.97,1027.92,4.65,165,0.96,2.36,
1510700400,Overcast,cloudy,0,0,39.37,36.46,38.6,0.97,1027.88,4.14,169,0.98,3.07,
1510704000,Overcast,cloudy,0,0,39.28,37.05,38.33,0.96,1027.77,3.44,159,0.98,2.56,
1510707600,Foggy,fog,0.0013,0.06,rain,39.15,39.15,37.99,0.96,1027.72,2.86,164,0.98,1.97,
1510711200,Foggy,fog,0.0006,0.06,rain,38.72,38.72,38.07,0.98,1027.74,2.86,160,1,1.66,
1510714800,Foggy,fog,0,0,38.63,36.73,38.01,0.98,1027.38,3.08,157,1,1.32,
1510718400,Foggy,fog,0.002,0.13,rain,38.49,35.99,37.76,0.97,1027.26,3.58,151,1,1.35,
1510722000,Foggy,fog,0.002,0.13,rain,38.37,35.63,37.42,0.96,1027.1,3.8,140,1,1.17,
1510725600,Foggy,fog,0,0,37.91,35.61,37.45,0.98,1027.12,3.33,141,0.93,1.17,
1510729200,Foggy,fog,0.0013,0.06,rain,37.85,35.51,37.28,0.98,1027.33,3.36,151,0.93,1.16,
1510732800,Overcast,cloudy,0,0,38.55,38.55,38.04,0.98,1027.7,2.8,149,0.98,2.6,
1510736400,Overcast,cloudy,0,0,40.02,38.35,38.91,0.96,1027.74,3.04,145,0.98,3.73,
1510740000,Overcast,cloudy,0,0,41.36,39.01,40.49,0.97,1027.93,3.86,154,0.98,5.03,
1510743600,Overcast,cloudy,0,0,43.65,41.99,41.5,0.92,1027.52,3.49,154,0.98,5.08,
1510747200,Overcast,cloudy,0,0,45.54,44.34,42.39,0.89,1026.89,3.3,142,0.94,5.48,
1510750800,Mostly Cloudy,partly-cloudy-day,0,0,46.56,46.56,43.47,0.89,1026.3,2.58,134,0.87,5.82,
1510754400,Mostly Cloudy,partly-cloudy-day,0,0,47.5,47.5,43.4,0.86,1026.07,1.85,116,0.93,5.86,
1510758000,Overcast,cloudy,0,0,46.93,46.93,43.91,0.89,1026.06,1.26,100,0.97,5.74,
1510761600,Overcast,cloudy,0,0,46.05,46.05,43.59,0.91,1026.03,1.26,118,0.96,5.2,
1510765200,Overcast,cloudy,0,0,45.44,45.44,43.6,0.93,1026.11,1.57,99,0.97,4.9,
1510768800,Mostly Cloudy,partly-cloudy-night,0,0,44.74,44.74,43.33,0.95,1026.11,1.94,125,0.89,3.97,
1510772400,Mostly Cloudy,partly-cloudy-night,0,0,44.28,44.28,42.91,0.95,1026.03,1.65,130,0.91,4.1,
1510776000,Mostly Cloudy,partly-cloudy-night,0,0,43.95,43.95,42.3,0.94,1026.08,1.68,102,0.87,3.64,
1510779600,Mostly Cloudy,partly-cloudy-night,0,0,42.88,42.88,41.68,0.95,1025.88,1.61,124,0.89,3.16,
1510783200,Mostly Cloudy,partly-cloudy-night,0,0,42.5,42.5,41.25,0.95,1025.8,0.37,112,0.79,3.34,
1510786800,Mostly Cloudy,partly-cloudy-night,0,0,41.65,41.65,40.87,0.97,1025.58,1.26,92,0.77,2.43,
1510790400,Foggy,fog,0,0,39.52,39.52,38.84,0.97,1025.28,1.07,89,0.47,1.61,
1510794000,Mostly Cloudy,partly-cloudy-night,0,0,38.68,38.68,38.08,0.98,1025.06,1.14,68,0.73,2.13,
1510797600,Mostly Cloudy,partly-cloudy-night,0,0,38.45,38.45,38.09,0.99,1024.98,1.35,51,0.75,2.03,
1510801200,Foggy,fog,0,0,38.15,38.15,37.03,0.96,1024.73,1.34,57,0.51,1.21,
1510804800,Foggy,fog,0,0,37.71,37.71,36.8,0.96,1024.62,1.75,81,0.47,1.22,
1510808400,Partly Cloudy,partly-cloudy-night,0,0,37.36,37.36,36.98,0.99,1024.58,0.96,128,0.59,2.14,
1510812000,Foggy,fog,0,0,36.76,36.76,36.25,0.98,1024.53,1.83,99,0.74,1.38,
1510815600,Partly Cloudy,partly-cloudy-night,0,0,37.18,37.18,36.34,0.97,1024.67,2.27,118,0.36,2.34,
1510819200,Partly Cloudy,partly-cloudy-day,0,0,38.25,38.25,37.61,0.98,1025.16,0.69,99,0.28,2.9,
1510822800,Partly Cloudy,partly-cloudy-day,0,0,40.44,38.28,38.75,0.94,1025.3,3.53,134,0.31,4.48,
1510826400,Mostly Cloudy,partly-cloudy-day,0.0005,0.05,rain,41.57,41.57,39,0.9,1025.58,2.65,155,0.66,6.31,
1510830000,Mostly Cloudy,partly-cloudy-day,0,0,44.14,44.14,39.37,0.83,1025.35,2.7,146,0.64,7.2,
1510833600,Mostly Cloudy,partly-cloudy-day,0,0,45.72,45.72,39.54,0.79,1025,1.26,217,0.63,8.18,
1510837200,Mostly Cloudy,partly-cloudy-day,0,0,46.16,46.16,39.71,0.78,1024.63,1.39,186,0.84,8.13,
1510840800,Mostly Cloudy,partly-cloudy-day,0,0,46.52,46.52,40.03,0.78,1024.46,0.98,236,0.92,8.4,
1510844400,Mostly Cloudy,partly-cloudy-day,0,0,45.68,45.68,40.69,0.83,1024.57,0.98,214,0.93,7.86,
1510848000,Mostly Cloudy,partly-cloudy-night,0,0,44.21,44.21,40.9,0.88,1024.94,0.96,196,0.83,5.96,
1510851600,Mostly Cloudy,partly-cloudy-night,0.0006,0.06,rain,43.82,43.82,40.51,0.88,1025.16,1.78,132,0.78,5.52,
1510855200,Mostly Cloudy,partly-cloudy-night,0,0,42.77,42.77,40.41,0.91,1025.42,2.14,125,0.74,4.7,
1510858800,Mostly Cloudy,partly-cloudy-night,0.0005,0.05,rain,42.43,42.43,40.37,0.92,1025.76,0.99,199,0.75,4.6,
1510862400,Mostly Cloudy,partly-cloudy-night,0.0016,0.05,rain,42.9,42.9,40.29,0.9,1026.05,0.85,184,0.75,4.07,
1510866000,Mostly Cloudy,partly-cloudy-night,0,0,42.42,42.42,40.66,0.93,1026.34,1.22,152,0.75,4.01,
1510869600,Mostly Cloudy,partly-cloudy-night,0,0,42.36,42.36,40.96,0.95,1026.53,1.11,185,0.86,3.69,
1510873200,Mostly Cloudy,partly-cloudy-night,0,0,42.43,42.43,40.8,0.94,1026.62,1.1,187,0.89,3.45,
1510876800,Overcast,cloudy,0,0,42.32,42.32,40.85,0.94,1026.47,0.8,200,0.98,3.16,
1510880400,Overcast,cloudy,0,0,42.55,42.55,40.98,0.94,1026.55,0.45,164,0.98,3.28,
1510884000,Overcast,cloudy,0,0,42.65,42.65,41.43,0.95,1026.64,0.84,117,0.98,3.18,
1510887600,Overcast,cloudy,0.0005,0.05,rain,42.74,42.74,41.33,0.95,1026.52,1.47,65,0.98,3.4,
1510891200,Overcast,cloudy,0,0,42.78,42.78,41.55,0.95,1026.8,1.8,27,0.98,3.07,
1510894800,Overcast,cloudy,0.0045,0.35,rain,42.75,42.75,41.31,0.95,1026.84,2.25,51,0.97,3.52,
1510898400,Overcast,cloudy,0,0,42.87,42.87,41.97,0.97,1027.16,2.35,27,0.97,3.33,
1510902000,Overcast,cloudy,0.0004,0.04,rain,42.84,42.84,41.9,0.96,1027.46,2.72,9,0.97,2.34,
1510905600,Overcast,cloudy,0.0018,0.09,rain,43.55,43.55,42.14,0.95,1027.87,2.78,12,0.97,2.33,
1510909200,Mostly Cloudy,partly-cloudy-day,0,0,44.28,44.28,43.03,0.95,1028.01,2.71,29,0.92,2.29,
1510912800,Overcast,cloudy,0,0,45.34,45.34,43.35,0.93,1028.16,2.82,29,0.97,3.01,
1510916400,Overcast,cloudy,0,0,46.54,44.69,44.05,0.91,1027.87,4.24,27,0.95,3.79,
1510920000,Mostly Cloudy,partly-cloudy-day,0,0,47.36,46.19,43.28,0.86,1027.65,3.54,22,0.93,5.07,
1510923600,Overcast,cloudy,0,0,47.57,46.15,43.51,0.86,1027.42,3.89,20,0.96,5.33,
1510927200,Mostly Cloudy,partly-cloudy-day,0,0,48.02,46.45,42.98,0.83,1027.24,4.18,0,0.93,5.01,
1510930800,Mostly Cloudy,partly-cloudy-day,0,0,47,45.88,42.68,0.85,1027.26,3.44,1,0.91,5.3,
1510934400,Partly Cloudy,partly-cloudy-night,0,0,45.4,45.4,41.77,0.87,1027.08,2.73,354,0.54,5.37,
1510938000,Overcast,cloudy,0,0,43.25,41.99,40.45,0.9,1027.31,3.04,354,0.96,4.83,
1510941600,Mostly Cloudy,partly-cloudy-night,0,0,41.55,41.55,38.91,0.9,1027.53,2.5,355,0.77,4.89,
1510945200,Mostly Cloudy,partly-cloudy-night,0,0,40.12,40.12,37.61,0.91,1027.55,2.52,3,0.93,5.93,
1510948800,Mostly Cloudy,partly-cloudy-night,0,0,38.64,38.64,37.06,0.94,1027.58,1.7,302,0.93,6.5,
1510952400,Mostly Cloudy,partly-cloudy-night,0,0,37.43,37.43,35.45,0.92,1027.58,2.06,333,0.78,5.97,
1510956000,Partly Cloudy,partly-cloudy-night,0,0,35.83,35.83,33.9,0.93,1027.44,2.13,341,0.37,6.5,
1510959600,Partly Cloudy,partly-cloudy-night,0,0,35.35,35.35,32.88,0.91,1027.53,1.9,317,0.38,6.47,
1510963200,Clear,clear-night,0,0,33.98,33.98,32.83,0.95,1027.24,2.01,322,0.19,5.75,
1510966800,Clear,clear-night,0,0,32.39,32.39,30.77,0.94,1027.11,2.05,325,0.15,4.72,
1510970400,Clear,clear-night,0,0,31.92,31.92,30.54,0.95,1027.05,1.21,287,0.2,3.45,
1510974000,Partly Cloudy,partly-cloudy-night,0,0,31.03,31.03,30.22,0.97,1026.63,1.1,296,0.38,3.58,
1510977600,Partly Cloudy,partly-cloudy-night,0,0,30.98,30.98,30.03,0.96,1026.46,0.66,248,0.45,2.93,
1510981200,Partly Cloudy,partly-cloudy-night,0,0,30.44,30.44,29.23,0.95,1026.16,0.95,161,0.5,2.89,
1510984800,Partly Cloudy,partly-cloudy-night,0,0,29.84,29.84,29.24,0.98,1025.97,1.55,145,0.45,2.59,
1510988400,Overcast,cloudy,0,0,30.88,30.88,29.74,0.95,1026.16,2.31,202,0.96,3.16,
1510992000,Mostly Cloudy,partly-cloudy-day,0,0,32.15,32.15,31.54,0.98,1026.51,1.7,201,0.87,3.43,
1510995600,Overcast,cloudy,0,0,34.4,34.4,33.34,0.96,1026.54,2.39,187,0.98,3.45,
1510999200,Overcast,cloudy,0,0,36.56,36.56,35.57,0.96,1026.26,2.4,212,0.97,4.36,
1511002800,Overcast,cloudy,0,0,39.18,35.95,37.51,0.94,1025.99,4.46,220,0.98,5.07,
1511006400,Overcast,cloudy,0,0,42.5,39.09,38.46,0.85,1025.23,5.47,240,0.95,5.96,
1511010000,Mostly Cloudy,partly-cloudy-day,0,0,43.67,39.57,38.15,0.81,1024.52,6.98,247,0.85,6.75,
1511013600,Overcast,cloudy,0,0,44.17,39.78,38.36,0.8,1023.97,7.75,243,0.98,6.82,
1511017200,Mostly Cloudy,partly-cloudy-day,0,0,43.72,39.2,38.48,0.82,1023.47,7.81,237,0.92,6.8,
1511020800,Mostly Cloudy,partly-cloudy-night,0,0,41.62,36.94,38.78,0.9,1023.22,7.27,235,0.84,5.7,
1511024400,Mostly Cloudy,partly-cloudy-night,0,0,42.14,37.98,39.13,0.89,1022.96,6.53,231,0.93,5.26,
1511028000,Mostly Cloudy,partly-cloudy-night,0,0,43.23,38.25,40.5,0.9,1022.62,8.59,236,0.9,4.84,
1511031600,Mostly Cloudy,partly-cloudy-night,0.0042,0.13,rain,43.6,38.31,41.18,0.91,1022.02,9.48,239,0.92,4.57,
1511035200,Overcast,cloudy,0.0112,0.47,rain,43.94,38.26,41.92,0.93,1021.54,10.69,238,0.98,4.63,
1511038800,Overcast,cloudy,0.0055,0.1,rain,44.4,39.25,42.2,0.92,1021.01,9.63,242,0.98,4.58,
1511042400,Overcast,cloudy,0.0187,0.36,rain,44.31,39.07,42.27,0.92,1020.42,9.78,248,0.98,4.17,
1511046000,Light Rain,rain,0.0284,0.66,rain,44.14,39.28,42.27,0.93,1019.91,8.76,251,0.98,5.08,
1511049600,Overcast,cloudy,0,0,44.58,39.61,42.43,0.92,1019.72,9.24,251,0.98,4.82,
1511053200,Overcast,cloudy,0.017,0.57,rain,44.49,39.98,43.11,0.95,1019.38,8.16,264,0.98,4.93,
1511056800,Mostly Cloudy,partly-cloudy-night,0.0071,0.15,rain,43.64,39.46,42.31,0.95,1019.37,7.13,277,0.93,3.96,
1511060400,Overcast,cloudy,0,0,43.37,39.51,42.12,0.95,1019.6,6.44,278,0.98,4.9,
1511064000,Mostly Cloudy,partly-cloudy-night,0.0035,0.25,rain,42.64,39.2,41.48,0.96,1019.88,5.53,296,0.85,5.98,
1511067600,Mostly Cloudy,partly-cloudy-night,0.0005,0.05,rain,41.61,38.43,40.77,0.97,1020.26,4.91,300,0.78,5.19,
1511071200,Mostly Cloudy,partly-cloudy-night,0,0,40.75,37.46,39.39,0.95,1020.65,4.86,303,0.92,5.46,
1511074800,Mostly Cloudy,partly-cloudy-night,0.0005,0.05,rain,39.99,36.54,38.6,0.95,1021.32,4.89,304,0.9,4.77,
1511078400,Mostly Cloudy,partly-cloudy-day,0,0,40.91,37.72,39.34,0.94,1022.12,4.77,303,0.86,5.59,
